Wichita,KS,37.697948,-97.314835
Peoria,IL,40.703545,-89.579086
Lancaster,PA,40.044437,-76.306229
Chester,PA,39.853886,-75.358658
Baltimore,MD,39.299236,-76.609383
Manassas Park,VA,38.784225,-77.459450
Chicago,IL,41.881832,-87.623177
Bemidji,MN,47.481018,-94.888229
New York City,NY,40.730610,-73.935242
Clinton,MD,38.768005,-76.897087
Savannah,GA,32.076176,-81.088371
La Puente,CA,34.020012,-117.949509
Minnetonka,MN,44.921185,-93.468750
Cedar City,UT,37.680492,-113.061722
Allentown,PA,40.610306,-75.477104
Elizabeth City,NC,36.302952,-76.245804
Pocahontas,AR,36.264206,-90.961990
Chicopee,MA,42.155258,-72.600060
Broken Arrow,OK,36.056561,-95.783516
Los Angeles,CA,34.052235,-118.243683
Sacramento,CA,38.590576,-121.489906
Bellingham,WA,48.769768,-122.485886
Fullerton,CA,33.876118,-117.921410
Honolulu,HI,21.315603,-157.858093
Sarasota,FL,27.341274,-82.528267
Downey,CA,33.945068,-118.128090
Clearwater,FL,27.972572,-82.796745
Bowie,MD,39.013313,-76.776924
Pompano Beach,FL,26.243540,-80.122948
Kalamazoo,MI,42.299152,-85.591736
Federal Way,WA,47.322323,-122.312622
Enid,OK,36.395588,-97.878387
Palm Bay,FL,28.040169,-80.594330
Las Vegas,NV,36.114647,-115.172813
Saratoga,CA,37.266949,-122.025146
Redlands,CA,34.055569,-117.182541
Brick,NJ,40.060272,-74.139343
Henderson,KY,37.840427,-87.578888
Ontario,CA,34.068871,-117.651215
Fresno,TX,29.540457,-95.448189
Mount Juliet,TN,36.200928,-86.519737
Independence,MO,39.091118,-94.415504
Lebanon,IN,40.052059,-86.470642
Hyattsville,MD,38.956341,-76.941719
Salem,OR,44.944099,-123.040283
Rio Rancho,NM,35.226997,-106.675461
Calhoun,GA,34.501690,-84.939697
Charlotte,NC,35.227085,-80.843124
Needham,MA,42.280930,-71.237755
Charleston,SC,32.784618,-79.940918
Stockton,CA,37.961632,-121.275604
Beaumont,TX,30.081987,-94.118637
Oxnard,CA,34.196411,-119.170898
Leawood,KS,38.966675,-94.616898
Perrysburg,OH,41.568916,-83.640564
Santa Fe,NM,35.691544,-105.944183
Post Falls,ID,47.712257,-116.948364
Lubbock,TX,33.576698,-101.855072
Topeka,KS,39.056198,-95.695312
Santa Rosa,CA,38.444660,-122.720306
St. Cloud,FL,28.248901,-81.281181
Menifee,CA,33.680984,-117.170700
Longview,TX,32.514885,-94.737236
Sacramento,CA,38.575764,-121.478851
Reno,NV,39.530895,-119.814972
Simi Valley,CA,34.269447,-118.781479
Colorado Springs,CO,38.846127,-104.800644
Hermiston,OR,45.845543,-119.292641
Scranton,PA,41.411835,-75.665245
Laredo,TX,27.506748,-99.502914
Brainerd,MN,46.355934,-94.201408
Colton,CA,34.075127,-117.309090
Bayonne,NJ,40.668713,-74.114311
New City,NY,41.147594,-73.989304
Fort Myers,FL,26.640629,-81.872307
Richfield,MN,44.883244,-93.286240
Allentown,PA,40.613953,-75.477791
Seminole,TX,32.719276,-102.644661
Georgetown,SC,33.373474,-79.288521
Greenwood,IN,39.614944,-86.105606
Chesapeake,VA,36.779591,-76.288376
Marco Island,FL,25.940556,-81.714722
Spanish Fork,UT,40.114956,-111.654922
Corpus Christi,TX,27.800583,-97.396378
Wooster,OH,40.720200,-81.874237
Pittsburgh,PA,40.440624,-79.995888
Newport,TN,35.964279,-83.182152
Baytown,TX,29.733303,-94.978134
Lambertville,NJ,40.365940,-74.942947
Vallejo,CA,38.104088,-122.256638
Oklahoma City,OK,35.481918,-97.508469
Highland Park,IL,42.190166,-87.786697
Mentor,OH,41.659576,-81.372299
St. Joseph,MO,39.766853,-94.834152
Rolla,MO,37.951424,-91.768959
Mill Valley,CA,37.905182,-122.544006
Elizabethton,TN,36.352879,-82.207649
Naperville,IL,41.748489,-88.186111
Cartersville,GA,34.166080,-84.800613
Denton,TX,33.214840,-97.133064
Salt Lake City,UT,40.758701,-111.876183
Suffolk,VA,36.732830,-76.579002
Garden City Park,NY,40.740364,-73.662727
Gloster,LA,32.190994,-93.814903
Knoxville,TN,35.964668,-83.926453
York,PA,39.962303,-76.727692
Bloomington,CA,34.069725,-117.396210
Saint Paul,MN,44.954445,-93.091301
Toledo,OH,41.651031,-83.541939
Hobart,IN,41.529140,-87.250328
Lawrenceville,GA,33.957245,-83.988441
Mukilteo,WA,47.947079,-122.303864
Gatlinburg,TN,35.714321,-83.510391
Maysville,KY,38.641186,-83.744362
Ann Arbor,MI,42.279594,-83.732124
Cranberry Township,PA,40.682201,-80.104919
Anderson,IN,40.109589,-85.676964
San Francisco,CA,37.773972,-122.431297
New Lenox,IL,41.511921,-87.963577
Fort Mitchell,AL,32.341537,-85.021599
Oakdale,MN,44.963219,-92.964417
Springfield,VA,38.788612,-77.174316
Boise,ID,43.618881,-116.215019
Oyster Bay,NY,40.865635,-73.532326
Franklinton,LA,30.847425,-90.154503
Hollywood,FL,26.011280,-80.142967
Stafford,VA,38.422932,-77.407997
Chelmsford,MA,42.598713,-71.363625
Pekin,IL,40.568459,-89.643028
Albany,NY,42.652580,-73.756233
San Antonio,TX,29.424349,-98.491142
Uvalde,TX,29.209684,-99.786171
Detroit,MI,42.331429,-83.045753
Carthage,MS,32.732635,-89.536179
Plankinton,SD,43.714790,-98.484451
Alliance,OH,40.915337,-81.105934
Concord,NC,35.408752,-80.579514
Trenton,NJ,40.217052,-74.742935
Columbus,MS,33.495674,-88.427261
Lakewood,WA,47.171764,-122.518456
Yuba City,CA,39.136986,-121.607841
Brighton,IL,39.039055,-90.140678
Massillon,OH,40.787819,-81.519585
Atlantic Highlands,NJ,40.413757,-74.041245
Decorah,IA,43.303307,-91.785706
Southfield,MI,42.475136,-83.221275
San Francisco,CA,37.733795,-122.446747
Richfield,UT,38.769287,-112.088409
Anderson,TX,30.487400,-95.987228
Durango,CO,37.270500,-107.878700
